,index,song,artist,id,MISSING,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2976,24789,Trouble In Paradise,The Crests,2GibUNItz4ThOCLNizYgpR,MISSING,0.399,0.611,10,-6.321,1,0.0466,0.821,0,0.193,0.891,168.919,146440,4
2977,24790,Flower Of Love,The Crests featuring Johnny Mastro,6oDwLTdUe63BTFnnoqC1RN,MISSING,0.496,0.329,3,-10.333,1,0.0304,0.696,0,0.0818,0.388,105.072,147602,3
2978,24792,Journey Of Love,The Crests featuring Johnny Mastro,12EYGS2kIMDFBzd7mGFDwu,MISSING,0.494,0.254,5,-11.134,1,0.0297,0.783,0,0.0928,0.544,99.138,149869,3
2979,24808,Sugar And Spice,The Cryan' Shames,4BDzapvxHkr8AKU9G45ERV,MISSING,0.45,0.75,5,-8.116,1,0.0354,0.236,0,0.138,0.876,76.856,146668,4
2980,24820,Run Sally Run,The Cuff Links,55lzsFIrl6FL3BRYYGQD94,MISSING,0.317,0.655,5,-9.175,1,0.0445,0.509,0,0.484,0.668,164.531,141933,4
2981,24821,Tracy,The Cuff Links,0NnpGlsfv7Jghg7fKfOF9c,MISSING,0.643,0.457,11,-10.753,1,0.0394,0.498,0,0.283,0.588,130.335,136920,4
2982,24822,When Julie Comes Around,The Cuff Links,6i8LRAYqCFDjbptMl5oeCw,MISSING,0.67,0.496,9,-9.595,1,0.0401,0.453,6.43e-06,0.145,0.792,118.64,165307,4
2983,24833,Love Song,The Cure,5FrhXdUgA6EdMksaIHkxDh,MISSING,0.529,0.928,0,-5.288,0,0.0362,0.000922,3.17e-05,0.34,0.47,136.202,216333,4
2984,24849,Hot Pastrami,The Dartells,656R4FVoG7s984avWCd3yr,MISSING,0.538,0.388,0,-13.794,1,0.0365,0.404,0.058,0.142,0.926,82.503,110277,4
2985,24865,I Knew It All The Time,The Dave Clark Five,2BA9ObAn2SdgYQHEZadBji,MISSING,0.43,0.801,2,-6.052,1,0.143,0.206,0.0783,0.137,0.706,76.327,143693,4
2986,24868,Nineteen Days,The Dave Clark Five,6W9uexj1gEJDab6bcWV7cA,MISSING,0.441,0.654,9,-8.383,1,0.0338,0.0185,0,0.282,0.601,122.921,110435,4
2987,24870,Please Tell Me Why,The Dave Clark Five,3VgSSANMXHPNgkWTJDJYAK,MISSING,0.278,0.561,0,-9.077,1,0.036,0.0153,0,0.105,0.924,207.729,92573,3
2988,24873,Satisfied With You,The Dave Clark Five,6XssRDT7fq7e08bZbMxPoL,MISSING,0.43,0.495,0,-9.505,1,0.0282,0.553,0,0.174,0.659,109.384,118067,4
2989,24874,Try Too Hard,The Dave Clark Five,17QOLAql5iYwYquHZS0eon,MISSING,0.302,0.843,7,-8.236,1,0.0541,0.0524,2.62e-05,0.0627,0.502,179.54,128573,3
2990,24883,"Mary Hartman, Mary Hartman",The Deadly Nightshade,65r9KhMTzvzHiw5BmeTxZa,MISSING,0.607,0.688,9,-9.716,1,0.0417,0.501,0.000214,0.923,0.654,109.878,199097,4
2991,24927,My Foolish Heart,The Demensions,0ZPDk6tgiqMgtMoRQ7iYj1,MISSING,0.389,0.262,10,-12.519,1,0.027,0.981,0.0255,0.117,0.262,75.597,187200,3
2992,24931,Rip Van Winkle,The Devotions,6wP6XDZH9HiMs6ejL2R6nj,MISSING,0.577,0.53,11,-7.629,1,0.058,0.711,0.000145,0.875,0.768,90.783,138293,4
2993,24932,Happy Years,The Diamonds,1EmxgiM6t0UVuoclD5fqT2,MISSING,0.671,0.613,3,-12.281,1,0.039,0.896,0.000416,0.14,0.951,124.239,133107,4
2994,24933,Kathy-O,The Diamonds,0iI1FC32DzrLAslD5hI3Z5,MISSING,0.208,0.273,2,-12.946,1,0.0339,0.862,0.00132,0.26,0.347,82.274,137573,3
2995,24935,She Say (Oom Dooby Doom),The Diamonds,1h4UmYZgHv8FbCob6kJ5Y9,MISSING,0.585,0.597,9,-11.054,1,0.0432,0.696,1.04e-05,0.624,0.9,76.669,120788,4
2996,24938,Lovin' The Night Away,The Dillman Band,41xWKAwhYsjVspVnao72JE,MISSING,0.365,0.609,1,-9.315,1,0.0331,0.429,1.89e-06,0.221,0.566,84.645,237695,4
2997,24939,Here's A Heart,The Diplomats,75f9Q8nIg32tQUKAulyevP,MISSING,0.56,0.567,8,-7.117,1,0.0375,0.563,0,0.636,0.585,81.821,150613,3
2998,24950,You Should Have Seen The Way He Looked At Me,The Dixie Cups,28cnhGhPZKwXcKHiTc3O55,MISSING,0.63,0.475,10,-9.108,1,0.0506,0.4,1.37e-06,0.183,0.918,118.562,151933,4
2999,24952,(Down At) Papa Joe's,The Dixiebelles,6GdqL01aKgClu3DS6qtlro,MISSING,0.402,0.795,7,-10.709,1,0.0781,0.501,0.000242,0.349,0.737,165.551,152315,4
3000,24954,Hey-Da-Da-Dow,The Dolphins,3HBA37sxsuJwnJXUXJJAxq,MISSING,0.714,0.501,4,-9.232,1,0.0316,0.827,0,0.1,0.88,122.141,136253,3
3001,25025,Chains Of Love,The Drifters,37ycGnhGIt9nxYntGDXfg6,MISSING,0.701,0.578,11,-9.933,1,0.0503,0.617,0,0.238,0.908,116.117,165840,4
3002,25029,Follow Me,The Drifters,4nGIIeemCmkJ2I3hpC3x43,MISSING,0.731,0.533,0,-10.168,1,0.0409,0.357,0,0.379,0.848,111.011,154133,4
3003,25057,Around The Corner,The Duprees,1o0TEStQmRssKSu41iQnn9,MISSING,0.632,0.817,6,-5.23,1,0.0349,0.691,0,0.267,0.96,117.914,131280,4
3004,25058,I'd Rather Be Here In Your Arms,The Duprees,69X6N0XmY7426yHlP1sGzj,MISSING,0.494,0.341,7,-11.743,1,0.026,0.697,0,0.331,0.739,95.658,132922,3
3005,25065,Alley-Oop,The Dyna-Sores,1L0OJcAqJmhvQ52FVs8J14,MISSING,0.738,0.595,10,-5.969,1,0.139,0.79,0,0.553,0.795,135.686,150747,4
3006,25071,St. Louis,The Easybeats,18WxWjAQtrhwpdbdLOCd7N,MISSING,0.442,0.862,4,-4.952,0,0.0577,0.0554,0.0589,0.143,0.627,151.19,192253,4
3007,25102,I Lied To My Heart,The Enchanters,7CQMUJAsR7OvZhDK2N82qb,MISSING,0.293,0.39,5,-5.151,1,0.0318,0.839,0,0.116,0.489,206.566,157133,3
3008,25129,Don't Blame Me,The Everly Brothers,7qHeFjtqy1dU4nOuy8DsWB,MISSING,0.504,0.254,2,-14.262,1,0.0272,0.75,5.79e-06,0.105,0.134,94.663,205827,3
3009,25152,A Little Bit Of Soap,The Exciters,2YZJFkBjMmRUySmjyJdGiw,MISSING,0.634,0.767,7,-4.39,1,0.0495,0.492,0,0.297,0.964,119.644,147800,4
3010,25154,Get Him,The Exciters,2n3xSraJEsBswBMxSBPyd1,MISSING,0.611,0.511,10,-17.757,1,0.0451,0.566,0,0.201,0.961,90.541,133160,4
3011,25155,He's Got The Power,The Exciters,5UvHKvd94OoaEnSxSmlviX,MISSING,0.766,0.719,3,-10.162,1,0.0608,0.7,0,0.843,0.881,115.272,146522,4
3012,25156,I Want You To Be My Boy,The Exciters,3r8abMCX4AHlT7iqvvPXTO,MISSING,0.561,0.868,5,-3.299,1,0.0591,0.624,0,0.143,0.797,89.762,156800,4
3013,25174,(Love Me) Love The Life I Lead,The Fantastics,7pgKdLyCfjnrBLXJfbFLzg,MISSING,0.356,0.549,9,-12.198,1,0.0574,0.35,0,0.0583,0.784,78.331,186521,4
3014,25183,Bottle Of Wine,The Fireballs,1HgmnyF49RRrFacqzWhf9H,MISSING,0.649,0.801,9,-8.202,1,0.0321,0.00851,0.146,0.0678,0.957,136.214,130227,4
3015,25184,Bulldog,The Fireballs,3jKLIDt1BYK7KaxFcnXTI0,MISSING,0.514,0.88,9,-11.311,1,0.0395,0.138,0.779,0.175,0.883,158.893,131387,4
3016,25185,"Come On, React!",The Fireballs,25MrV7aIrHJkN5Mf9D9TGv,MISSING,0.699,0.573,7,-9.699,1,0.063,0.00964,0.297,0.103,0.857,122.3,134307,4
3017,25186,Goin' Away,The Fireballs,2EZqZAnklxp6qTtonsrXLf,MISSING,0.6,0.479,5,-16.036,1,0.0318,0.00921,0.906,0.161,0.961,125.905,145933,4
3018,25187,Long Green,The Fireballs,2IyZjhCBDOk0DBqaPayJjd,MISSING,0.618,0.706,9,-8.586,1,0.0534,0.0243,0.00379,0.0861,0.809,122.394,193520,4
3019,25189,Vaquero (Cowboy),The Fireballs,2dcskYWsBK1AJzzknNyy5o,MISSING,0.486,0.848,9,-10.066,0,0.0299,0.00256,0.929,0.152,0.512,113.192,117296,4
3020,25194,Dreams Are Ten A Penny,The First Class,01PZn2ZIyyFWEbp2NlyXyq,MISSING,0.718,0.588,0,-11.36,1,0.0532,0.0507,0,0.589,0.65,109.106,160732,4
3021,25207,In The Still Of The Nite,The Five Satins,5QEJbqvNNkFWzyF1l8d2Ci,MISSING,0.531,0.33,6,-9.433,1,0.0256,0.811,0,0.117,0.416,72.428,184213,4
3022,25224,See The Light,The Flame,7BVy57XFmpeNyf81j38D1x,MISSING,0.341,0.666,0,-9.003,1,0.0481,0.000631,0,0.285,0.513,177.432,187011,4
3023,25240,Foot Stomping - Part 1,The Flares,4MCpmOHRa5tlUo5EQaCjjJ,MISSING,0.789,0.585,7,-10.241,1,0.0961,0.809,6.69e-06,0.143,0.972,126.074,136800,4
3024,25257,Smile A Little Smile For Me,The Flying Machine,4HJKklJ3lNuEUdepW4p5wS,MISSING,0.646,0.643,0,-7.354,1,0.0235,0.0976,0.0519,0.118,0.258,93.003,174346,4
3025,25259,It's A Night For Beautiful Girls,The Fools,40OomHZdjj1zZLWusq3zln,MISSING,0.757,0.799,9,-6.288,0,0.0306,0.122,0.00151,0.298,0.819,119.829,233600,4
3026,25260,Running Scared,The Fools,6Eh3AeywAyfaYbsDgt5Zsn,MISSING,0.498,0.542,9,-7.245,1,0.0451,0.431,7.68e-06,0.101,0.37,125.357,146400,3
3027,25262,"Freedom Comes, Freedom Goes",The Fortunes,0jpOTR56tQPYEqTDQZUVMv,MISSING,0.708,0.574,7,-10.481,1,0.145,0.0948,0,0.044,0.964,82.972,197213,4
3028,25264,Here It Comes Again,The Fortunes,1UGRl3kBWlc0aEe2jafsyZ,MISSING,0.688,0.668,4,-11.316,1,0.0314,0.388,0,0.0675,0.726,116.919,191332,4
3029,25265,That Same Old Feeling,The Fortunes,6bDK5Q02Zug3NC2jI2Tmmy,MISSING,0.692,0.717,7,-10.419,1,0.0301,0.176,0,0.0485,0.962,127.507,204568,4
3030,25266,This Golden Ring,The Fortunes,5A8dh7K5qdUKd0Tm2EIVsI,MISSING,0.647,0.769,11,-9.551,1,0.0349,0.623,0,0.15,0.781,125.474,131239,4
3031,25275,The World Outside,The Four Aces,6FkZExe98I09sykw0l55Iu,MISSING,0.376,0.307,0,-10.885,1,0.0297,0.84,0.000641,0.237,0.369,77.023,169509,4
3032,25280,O' Falling Star,The Four Knights,4AARZVHvm1MNYJZN665NMg,MISSING,0.399,0.285,7,-9.663,1,0.0266,0.752,0,0.206,0.46,77.001,140202,4
3033,25281,Enchanted Island,The Four Lads,6nOBCuyXESBuNsJg5hA5V8,MISSING,0.31,0.453,2,-11.775,1,0.0308,0.637,0,0.307,0.396,85.444,181995,4
3034,25282,Happy Anniversary,The Four Lads,3KxzLSKGg2gEBVLGpMixlG,MISSING,0.258,0.445,10,-7.879,1,0.0305,0.591,0,0.128,0.47,102.658,177168,4
3035,25283,The Fountain Of Youth,The Four Lads,5kx6ttw0zlPGt2yYB8rUaq,MISSING,0.354,0.368,9,-7.748,1,0.0267,0.786,0,0.213,0.565,96.87,119571,4
3036,25284,The Girl On Page 44,The Four Lads,1kD2iLMxgBbTJSo7GFIyyj,MISSING,0.582,0.475,9,-11.646,0,0.0271,0.777,0,0.124,0.768,103.755,178155,4
3037,25286,My Block,The Four Pennies,6eESmZIEy6BWDBLgzidjtu,MISSING,0.551,0.477,11,-11.067,1,0.0297,0.513,3.7e-05,0.185,0.618,104.612,161467,4
3038,25287,When The Boy's Happy (The Girl's Happy Too),The Four Pennies,6Bjkd0z117WySZOMeAjJLJ,MISSING,0.307,0.811,4,-8.95,1,0.0735,0.611,0.0142,0.157,0.595,75.962,135107,4
3039,25298,You Don't Have To Say You Love Me,The Four Sonics,758UvvilxzwsFQ6qOEm1Dd,MISSING,0.443,0.471,6,-7.237,1,0.0248,0.243,0,0.45,0.553,72.762,177200,4
3040,25299,Pitter-Patter,The Four Sportsmen,1JCgRCGu6iAFQa9GdmqvuT,MISSING,0.489,0.802,7,-5.414,0,0.0354,0.277,0,0.312,0.919,170.821,136547,4
3041,25302,Fog Cutter,The Frantics,0d6kBb2N7IWloiju11DrZY,MISSING,0.419,0.882,0,-7.483,1,0.0342,0.469,0.234,0.112,0.925,153.393,117587,4
3042,25303,Straight Flush,The Frantics,4jbAdJh3bdvWE2VWckQ8Pa,MISSING,0.925,0.762,7,-12.321,1,0.0774,0.69,0.831,0.065,0.968,119.639,123920,4
3043,25323,Underwater,The Frogmen,0iOHXVJkhEvrZoYNEBoXaI,MISSING,0.493,0.908,0,-4.511,1,0.0376,0.696,0.956,0.0675,0.923,144.098,126334,4
3044,25329,A Girl Has To Know,The G-Clefs,4bDfHzfDotB2o3y4AetBN0,MISSING,0.486,0.129,3,-18.138,1,0.0367,0.802,0,0.19,0.492,89.93,158015,3
3045,25330,I Understand (Just How You Feel),The G-Clefs,20CIZ7fNaNEBSCFrANpkd2,MISSING,0.413,0.133,0,-17.594,1,0.0307,0.965,0.00721,0.122,0.473,97.125,166549,3
3046,25335,How We Do,The Game Featuring 50 Cent,4dvObSfgu2fiKIxcZxTaPs,MISSING,0.713,0.496,0,-13.508,1,0.339,0.0164,0.229,0.0369,0.775,195.8,257009,4
3047,25349,Flamingo L'Amore,The Gaylords,0tMI27AY8D79WiKQcdVIzc,MISSING,0.489,0.184,9,-14.425,0,0.0309,0.805,0,0.124,0.533,102.424,116693,4
3048,25350,Ma Ma Ma Marie,The Gaylords,75lTcjycLW3GXZvxmp0D7w,MISSING,0.59,0.494,0,-10.917,1,0.0655,0.738,0,0.0614,0.942,79.147,71307,4
3049,25352,Cinnamon Girl,The Gentrys,05U8o2KiqF8KmOx2sN7qFO,MISSING,0.67,0.433,7,-13.411,1,0.0314,0.733,0.897,0.138,0.924,106.586,138245,4
3050,25356,Why Should I Cry,The Gentrys,5JziX2zt2SxGYuNB3KPCj0,MISSING,0.71,0.358,1,-13.604,1,0.0427,0.42,0.0012,0.0962,0.974,134.755,132002,4
3051,25364,I Ain't Got Time Anymore,The Glass Bottle,5y3nvcLe7SOGxOLA9S6yLv,MISSING,0.285,0.655,5,-7.495,1,0.0343,0.00585,0,0.114,0.566,165.492,149354,4
3052,25368,Hootenanny,The Glencoves,2rPcSFHVaiEkcFQzQZAO87,MISSING,0.542,0.887,6,-3.736,1,0.0424,0.238,0.024,0.362,0.937,94.593,129333,4
3053,25372,The Funky Gibbon,The Goodies,7oBOYRKnQ0RuneQ7Wm1Wt6,MISSING,0.745,0.905,10,-4.727,0,0.114,0.085,0.000194,0.208,0.866,104.997,173388,4
3054,25375,Lay Down Your Arms,The Graces,6AHvm8J1gpZlY3IkyreaFB,MISSING,0.56,0.717,7,-9.939,1,0.0356,0.0139,3.59e-05,0.11,0.638,131.22,254733,4
3055,25398,Uncle John's Band,The Grateful Dead,4CDbf1LktawmOJOSgwUJ0M,MISSING,0.81,0.474,7,-10.298,1,0.0325,0.64,3.28e-05,0.23,0.925,134.982,285586,4
3056,25435,The Little Drummer Boy,The Harry Simeone Chorale,0GM9Fu8ZivpBtnBRUo71rd,MISSING,0.467,0.173,8,-15.416,1,0.0414,0.944,1.28e-05,0.114,0.107,115.355,179240,4
3057,25439,A Thousand Miles Away,The Heartbeats,7CdovAv39pva6nxPvxqwJg,MISSING,0.633,0.262,7,-9.186,1,0.0387,0.857,0,0.0962,0.357,90.689,148413,3
3058,25449,Cotton Fields,The Highwaymen,4u00xAxjE159vAnxfMNgP4,MISSING,0.732,0.292,9,-12.402,1,0.0399,0.845,0,0.0885,0.6,135.188,134439,4
3059,25452,The Bird Man,The Highwaymen,56vBPoHdrtQGk81ZTlKwrc,MISSING,0.532,0.299,4,-14.839,0,0.0367,0.89,0.0829,0.093,0.526,82.26,161358,4
3060,25478,Stop In The Name Of Love,The Hollies,5VnwDH81lLhYtaLpe4P0nt,MISSING,0.706,0.674,9,-9.096,1,0.0292,0.494,3.84e-06,0.0582,0.557,124.311,190587,4
3061,25482,All The Kids On The Street,The Hollywood Stars,5udN2VwJNABdyAZeB1E8Dg,MISSING,0.605,0.877,2,-9.946,1,0.0588,0.000465,2.03e-05,0.0558,0.764,134.361,192401,4
3062,25485,My Buddy Seat,The Hondells,00kG3Kz2rxem4XswOmtF3s,MISSING,0.407,0.737,4,-7.741,1,0.0417,0.804,0,0.123,0.925,150.053,102587,4
3063,25486,Younger Girl,The Hondells,3e3gnYm9b4hoRaLwEQPQJd,MISSING,0.526,0.459,9,-8.925,1,0.0318,0.511,0,0.0964,0.572,112.107,196533,4
3064,25522,Superman,The Ides Of March,2X3qJdcMelUhNE6ahF0VtK,MISSING,0.415,0.917,11,-8.29,1,0.124,0.081,0.00485,0.369,0.457,122.137,182000,4
3065,25528,Did You See Her Eyes,The Illusion,2F3vCjCAoGAzwh5CdOambh,MISSING,0.65,0.69,11,-8.433,0,0.104,0.0765,0.00104,0.0699,0.797,122.311,180800,4
3066,25530,Together,The Illusion,0moOdsvd8f8emEmKfbAX6r,MISSING,0.515,0.572,3,-8.607,1,0.0261,0.0598,0.0508,0.0846,0.778,134.857,286467,4
3067,25531,"Oh, What A Fool",The Impalas,4jpyYx60tSWE6m3HEmKRWi,MISSING,0.557,0.421,4,-9.352,1,0.0265,0.519,0,0.161,0.91,94.815,141413,4
3068,25542,Grow Closer Together,The Impressions,62Ck7VhVw16ryuf2cjsNzo,MISSING,0.729,0.332,10,-14.394,1,0.0627,0.714,0,0.174,0.838,120.621,135760,4
3069,25550,Just One Kiss From You,The Impressions,5fw2E2H6yZJWN5H11dDznl,MISSING,0.41,0.317,0,-9.14,1,0.0363,0.777,0,0.108,0.404,140.044,161627,4
3070,25552,Little Young Lover,The Impressions,67EN3Ywucd2h64O29RAyUh,MISSING,0.569,0.501,1,-12.058,1,0.0466,0.724,0,0.133,0.591,141.557,136533,3
3071,25554,Meeting Over Yonder,The Impressions,67GjAr4MsMZgYuNW0pX1fk,MISSING,0.723,0.477,11,-10.1,1,0.0383,0.54,0,0.0913,0.869,114.763,138693,4
3072,25557,Same Thing It Took,The Impressions,18HPfnQYWzC3ZCtfKsHk5Z,MISSING,0.624,0.673,0,-7.118,1,0.0944,0.0324,0,0.0734,0.686,137.933,300787,4
3073,25561,Sooner Or Later,The Impressions,2iiR33RplLoOfgQv6DeNi0,MISSING,0.45,0.789,10,-6.528,0,0.126,0.0638,3.25e-05,0.168,0.779,170.831,210547,4
3074,25573,Baby I've Been Missing You,The Independents,3uvX4d8yCv1aeShrgUc3mw,MISSING,0.557,0.274,9,-14.989,1,0.0424,0.401,0.000541,0.0535,0.356,129.215,224662,4
3075,25574,It's All Over,The Independents,0KbddBQ2TX8d64szKpAKF3,MISSING,0.474,0.484,0,-11.557,1,0.0449,0.74,0.000178,0.182,0.522,126.428,211040,4
3076,25575,Leaving Me,The Independents,6uvnbtVpk1kYdeRAGv70vq,MISSING,0.655,0.438,1,-10.053,1,0.0463,0.625,3.55e-05,0.0896,0.571,73.394,202680,4
3077,25576,Let This Be A Lesson To You,The Independents,10d2snm5civy1MyrFNQQj7,MISSING,0.529,0.453,8,-10.425,1,0.041,0.755,0.0261,0.207,0.366,108.886,301960,4
3078,25578,Mairzy Doats,The Innocence,3mabymD8ortwKJfJQ6nVR2,MISSING,0.78,0.559,7,-11.206,1,0.0653,0.796,0,0.284,0.958,113.892,100493,4
3079,25579,There's Got To Be A Word!,The Innocence,5dKfQoMk0Y5GKWikhiHQiM,MISSING,0.546,0.508,1,-10.112,1,0.0704,0.618,0,0.0819,0.905,172.739,144960,3
3080,25581,Honest I Do,The Innocents,5h5TDGuPyfX48m2UWCkBYO,MISSING,0.351,0.0536,6,-20.883,1,0.0326,0.872,0.000206,0.13,0.179,110.012,152160,4
3081,25597,This Is My Love Song,The Intruders,6mSL08tLN782o4iw4PR1Ou,MISSING,0.323,0.437,11,-10.761,1,0.0333,0.625,8.21e-06,0.312,0.565,196.529,225027,3
3082,25607,Fight The Power Part 1,The Isley Brothers,4Ahjqin4mNFeJSVSk6wNLs,MISSING,0.863,0.74,11,-8.285,0,0.235,0.0543,0.0026,0.0813,0.901,125.282,197827,4
3083,25623,Live It Up Part 1,The Isley Brothers,6qdBl43sWWbDWhZyVY5ylH,MISSING,0.699,0.564,7,-10.783,0,0.107,0.0246,0.000175,0.501,0.967,127.43,186600,4
3084,25634,The Pride (Part I),The Isley Brothers,3fEHvQWFerhEmHofTz0mv0,MISSING,0.898,0.853,11,-5.863,0,0.118,0.114,0.0108,0.0415,0.81,115.299,201360,4
3085,25636,Twist And Shout,The Isley Brothers,7iFdUmdqT9XrsJdSGf9KrX,MISSING,0.774,0.811,5,-6.526,1,0.0355,0.65,0,0.0736,0.963,123.354,155400,4
3086,25637,Twistin' With Linda,The Isley Brothers,5bVcSkwZ8Hnb0bQYjCnXEI,MISSING,0.541,0.805,0,-5.263,1,0.0404,0.561,0,0.605,0.907,140.561,157333,4
3087,25687,Must Be Love,The James Gang,34vjB0u2gwj175RGZSt4ui,MISSING,0.501,0.774,7,-4.785,1,0.0317,0.0242,0.000166,0.346,0.607,79.651,182987,4
3088,25688,Walk Away,The James Gang,1ITY1Oqf73WnGftgOu2F4J,MISSING,0.646,0.765,8,-9.935,1,0.0562,0.0258,0.157,0.091,0.539,105.056,212428,4
3089,25713,Purple Haze,The Jimi Hendrix Experience,1wVzaWcWFokOmspmaXoUhX,MISSING,0.334,0.84,1,-10.238,1,0.169,0.127,0.757,0.269,0.469,130.44,296587,4
3090,25725,My Pledge Of Love,The Joe Jeffrey Group,098Q0YUZa12anVf9zi1LOn,MISSING,0.573,0.367,5,-15.07,1,0.0308,0.0109,0.555,0.189,0.465,152.038,167771,4
3091,25729,Up-Up And Away,The Johnny Mann Singers,30dIevLsWhw7KDU2i1RdJY,MISSING,0.403,0.503,2,-14.069,1,0.0477,0.569,0,0.312,0.42,155.751,164160,4
3092,25730,Castin' My Spell,The Johnny Otis Show,1hnMCB5U7T6prLFcOQT074,MISSING,0.878,0.905,8,-8.082,0,0.053,0.49,4.08e-05,0.217,0.939,103.417,131667,4
3093,25771,My Mistake,The Kingbees,4IkbtCgGTPqVl2MxnD5uYA,MISSING,0.572,0.813,9,-7.367,1,0.0561,0.0586,0.159,0.181,0.903,141.331,175320,4
3094,25773,Switchin' To Glide/This Beat Goes On,The Kings,10MhX3LZPs8VYMCfJnUOUe,MISSING,0.631,0.794,9,-5.224,1,0.0326,0.0145,0.000111,0.133,0.8,122.06,377040,4
3095,25781,The Jolly Green Giant,The Kingsmen,7EsyuIBXcGcEWGdkZMAIJi,MISSING,0.731,0.714,5,-9.159,1,0.0582,0.133,0,0.0901,0.741,132.386,117627,4
3096,25782,Week End,The Kingsmen,6fFcivBnqB9MGTiMYh9HD6,MISSING,0.576,0.812,10,-9.627,1,0.0448,0.0955,0.773,0.153,0.96,125.599,136440,4
3097,25822,Please,The Kinleys,1waiAxeBLkZk7fROWpncI1,MISSING,0.56,0.563,4,-4.93,1,0.0256,0.603,0,0.0967,0.277,140.724,214760,4
3098,25824,"Baubles, Bangles And Beads",The Kirby Stone Four,6BlPoYawCJD4vcNfhULjVU,MISSING,0.543,0.494,5,-16.843,0,0.0356,0.568,0,0.262,0.773,88.65,137014,4
3099,25825,Lady Love,The Klowns,0AuS2N4IdseKh9OXuBzfVj,MISSING,0.579,0.567,8,-6.964,1,0.0311,0.736,0.000241,0.116,0.875,84.407,203800,4
3100,25831,"Pay The Devil (Ooo, Baby, Ooo)",The Knack,5Fca4j26vi3HSaeN960D0U,MISSING,0.539,0.642,0,-4.446,1,0.0252,0.0471,6.52e-05,0.0946,0.324,104.547,249333,3
3101,25842,Life's Too Short,The Lafayettes,3VBfK3c5wlXXULzx1548uY,MISSING,0.602,0.484,5,-14.189,0,0.0426,0.295,0.00605,0.333,0.36,110.031,136700,5
3102,25868,She Cried,The Lettermen,6HhSkmh0siUkQ2OIc2OIUu,MISSING,0.329,0.475,4,-9.896,1,0.0282,0.267,9.4e-06,0.0828,0.386,175.743,197680,4
3103,25877,A Dollar Down,The Limeliters,7zmwzcRKOrdN3tTFSun7ye,MISSING,0.67,0.739,0,-5.589,1,0.103,0.643,8.76e-05,0.0804,0.881,103.438,158328,4
3104,25879,I Don't Love You Anymore,The London Quireboys,1FB3gA6eNnqqsF12o338GX,MISSING,0.362,0.656,4,-8.818,1,0.0486,0.146,4.26e-05,0.159,0.138,124.552,363067,4
3105,25893,Darling Be Home Soon,The Lovin' Spoonful,4JodKyl2EbwUCLxDWrvAw5,MISSING,0.415,0.313,7,-11.505,1,0.0271,0.146,0.104,0.132,0.359,97.167,213013,4
3106,25934,A Little Bit Now (A Little Bit Later),The Majors,14wJrdauNlJgWDr5QrOJ6E,MISSING,0.496,0.458,10,-11.595,1,0.0483,0.77,2.37e-05,0.128,0.926,183.883,131973,4
3107,25936,She's A Troublemaker,The Majors,3Kqd35RceSMTwRoTmjX4tr,MISSING,0.638,0.592,2,-9.316,1,0.0367,0.387,0.000111,0.292,0.945,155.038,155840,4
3108,25953,Boy From New York City,The Manhattan Transfer,4H6EV7soFKhurMK2CFfpmM,MISSING,0.71,0.633,2,-9.376,1,0.0531,0.457,1.49e-05,0.0967,0.702,151.522,222160,4
3109,25956,Spice Of Life,The Manhattan Transfer,419XgftMBAJ3iononldlAV,MISSING,0.763,0.702,5,-9.51,1,0.046,0.143,0,0.198,0.806,109.975,222133,4
3110,25957,Trickle Trickle,The Manhattan Transfer,2eDdU4OwGXIFVCMAho7bHp,MISSING,0.583,0.804,0,-8.539,1,0.23,0.147,0,0.0876,0.788,182.554,142400,4
3111,25958,Twilight Zone/Twilight Tone,The Manhattan Transfer,1xvnkFmCKDDEe19pxV6P0E,MISSING,0.816,0.517,2,-12.277,0,0.0546,0.0517,0.0228,0.13,0.757,127.542,366373,4
3112,25959,Baby I Need You,The Manhattans,4CglcaCdtisnk0sq4LBFDD,MISSING,0.53,0.458,7,-10.812,1,0.0356,0.79,0,0.165,0.882,106.076,162524,4
3113,25961,Don't Take Your Love,The Manhattans,4MhBTuOSYRy4aUkitc6stl,MISSING,0.591,0.683,2,-5.572,1,0.0336,0.549,0,0.172,0.613,141.937,203720,4
3114,25962,Follow Your Heart,The Manhattans,46VXY6ICU226D25CODh6zr,MISSING,0.6,0.535,5,-10.793,1,0.0296,0.517,0,0.327,0.854,97.672,179235,4
3115,25966,I Wanna Be (Your Everything),The Manhattans,7bhoxrOErOoqKUXJ6CA66h,MISSING,0.696,0.622,0,-10.459,0,0.0471,0.84,2.22e-06,0.241,0.78,117.142,160588,4
3116,25980,My Melancholy Baby,The Marcels,6wRHHeeapZTweRIdzZ32b7,MISSING,0.692,0.582,0,-10.38,0,0.0421,0.71,0,0.0831,0.966,135.089,149907,4
3117,25982,Night Theme,The Mark II,74wMDQ0xfQ0dV9P7rw1mpD,MISSING,0.684,0.367,0,-11.531,1,0.0388,0.926,0.914,0.107,0.596,115.902,163740,3
3118,25989,Rainbow,The Marmalade,7H0XHs2qlbldOoqLPZmWWY,MISSING,0.395,0.837,2,-7.205,1,0.4,0.749,6.32e-06,0.83,0.383,110.838,260647,4
